Name,ProductGroup,SKU,Barcode,MeasurementUnit,Cost,Markup,Price,Tax,IsTaxInclusivePrice,IsPriceChangeAllowed,IsUsingDefaultQuantity,IsService,IsEnabled,Description,Supplier,ReorderPoint,PreferredQuantity,LowStockWarning,WarningQuantity
Pharmaderm Cream,Non-pharmaceuticals,,2211280826343,,7.14,40.056,10.0,,0,0,1,0,1,Exp: 07/25,,0,0,1,2
pilex tabs,Pharmaceuticals,,2211271719135,,70.4,44.8864,102.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,3
O R S Plain / sach,Pharmaceuticals,,,,16.31,40,0.0,,0,0,0,0,0,,,,,,
Olive Oil - Local Bells,Pharmaceuticals,,,,4.4,40,0.0,,0,0,0,0,0,,,,,,
Omega Oil 50ml,Pharmaceuticals,,2212191502029,,16.25,47.6923,24.0,,0,0,1,0,1,Exp: 12/25,,0,0,1,1
Omecet Omeprazole Cap 20mg (ECL),Pharmaceuticals,,2212172046573,,0.5,40,0.7,,0,0,1,0,1,Exp: 09/24,,0,0,1,1
ORS,Pharmaceuticals,,2212180047067,,1.42,111.2676,3.0,,0,0,1,0,1,Exp: 12/23,,0,0,1,1
Osons Cod Liver Oil Caps 300mg,Pharmaceuticals,,2211252342338,,2.85,40.3509,4.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,5
Osons Garlic Pearls,Pharmaceuticals,,2211252344042,,10.71,40.056,15.0,,0,0,1,0,1,Exp: 11/24,,0,0,1,3
Osteocare Syr Uk 200ml,Pharmaceuticals,,2212162332037,,72,45.8333,105.0,,0,0,1,0,1,Exp: 07/23,,0,0,1,1
Osteocare Tab UK,Pharmaceuticals,,2212162331016,,68.8,45.3488,100.0,,0,0,1,0,1,Exp: 12/24,,0,0,1,1
Paingay Caps,Pharmaceuticals,,2212191011422,,6.9,44.9275,10.0,,0,0,1,0,1,Exp: 09/24,,0,0,1,1
Panadol Extra Advance,Pharmaceuticals,,2212190921180,,49.2,40.2439,69.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Panadol Advance 500mg Tab (UK),Pharmaceuticals,,2212190918500,,57.5,45.2174,83.5,,0,0,1,0,1,Exp: 03/25,,0,0,1,1
Promizel Syr,Pharmaceuticals,,2212141619036,,3.57,40.056,5.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Prostacure X,Pharmaceuticals,,2211271518356,,27.85,40.0359,39.0,,0,0,1,0,1,Exp: 04/24,,0,0,1,0
Prostajoy Caps,Pharmaceuticals,,2211271520267,,43.45,46.145,63.5,,0,0,1,0,1,Exp: 05/24,,0,0,1,2
Prostat 60 30's Cap,Pharmaceuticals,,,,105,45.7143,153.0,,0,0,0,0,1,,,,,,
Prostat 60 (10Caps),Pharmaceuticals,,2211271640590,,50,45,72.5,,0,0,1,0,1,Exp: 07/23,,0,0,1,3
Pure Cod Liver Oil Syr,Pharmaceuticals,,2211252345315,,36.5,45.2055,53.0,,0,0,1,0,1,Exp: 11/26,,0,0,1,3
Rapinol Tab,Pharmaceuticals,,2212180033398,,1,100,2.0,,0,0,1,0,1,Exp: 09/24,,0,0,1,1
Mr Q,Pharmaceuticals,,2212172156425,,8.8,70.4545,15.0,,0,0,1,0,1,Exp: 05/24,,0,0,1,1
Rescofer Blood Tonic,Pharmaceuticals,,2211271335366,,25,40,35.0,,0,0,1,0,1,Exp: 12/24,,0,0,1,2
Rhizin Syr,Pharmaceuticals,,2212141617353,,5.52,63.0435,9.0,,0,0,1,0,1,Exp: 10/25,,0,0,1,1
Rhizin Tab,Pharmaceuticals,,2212141616226,,1.32,51.5152,2.0,,0,0,1,0,1,Exp: 04/26,,0,0,1,1
Riddles Adult Cough,Pharmaceuticals,,2212141437050,,12.2,47.541,18.0,,0,0,1,0,1,Exp: 05/25,,0,0,1,1
Baby Riddles Infant Cough Syr,Pharmaceuticals,,2212141107076,,10.71,40.056,15.0,,0,0,1,0,1,Exp: 10/25,,0,0,1,1
Riddles Junior Cough Sry,Pharmaceuticals,,2212141253568,,7.5,40,10.5,,0,0,1,0,1,Exp: 11/24,,0,0,1,1
Rl infusion,Pharmaceuticals,,,,4.14,40,0.0,,0,0,0,0,0,,,,,,
Robb Inhaler / 1,Pharmaceuticals,,,,1.9,40,0.0,,0,0,0,0,0,,,,,,
Pilief Caps,Pharmaceuticals,,2211271724368,,37.5,46.6667,55.0,,0,0,1,0,1,Exp: 11/23,,0,0,1,2
Pilief Ointment,Pharmaceuticals,,2211271728090,,54,45.3704,78.5,,0,0,1,0,1,Exp: 11/23,,0,0,1,2
Piroxilex Caps,Pharmaceuticals,,2212191000310,,3,66.6667,5.0,,0,0,1,0,1,Exp: 09/24,,0,0,1,1
Polygynax Pess 6s,Pharmaceuticals,,,,39,40,0.0,,0,0,0,0,0,,,,,,
Ponstan 250mg Caps,Pharmaceuticals,,2212190905562,,2.1,66.6667,3.5,,0,0,1,0,1,Exp: 06/23,,0,0,1,1
Bioquik Preg. Test,Pharmaceuticals,,,,7,40,0.0,,0,0,0,0,0,,,,,,
Pregasafe 75mg Cap (Pregabalin),Pharmaceuticals,,2212172103504,,3,50,4.5,,0,0,1,0,1,Exp: 09/24,,0,0,1,1
Procold Tab,Pharmaceuticals,,2212141538108,,2.8,78.5714,5.0,,0,0,1,0,1,Exp: 07/24,,0,0,1,1
Proman 50+ Caps,Pharmaceuticals,,2212162210175,,92.8,56.25,145.0,,0,0,1,0,1,Exp: 11/23,,0,0,1,1
Proman Caps,Pharmaceuticals,,2212162208097,,70,50,105.0,,0,0,1,0,1,Exp: 11/23,,0,0,1,1
Promecine Syr 125ml,Pharmaceuticals,,2212141618152,,4.25,41.1765,6.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Promethazine Tab,Pharmaceuticals,,2212141600355,,1.07,40.1869,1.5,,0,0,1,0,1,Exp: 04/24,,0,0,1,1
Se'clear Eye Drop,Pharmaceuticals,,2212191646198,,19.5,53.8462,30.0,,0,0,1,0,1,Exp: 05/25,,0,0,1,1
Septilin Syr 100ml,Pharmaceuticals,,2211271540395,,68.39,46.2202,100.0,,0,0,1,0,1,Exp: 07/23,,0,0,1,2
Septilin Tabs,Pharmaceuticals,,2211271543105,,60.42,45.6471,88.0,,0,0,1,0,1,Exp: 08/23,,0,0,1,2
Sibi Men,Pharmaceuticals,,,,33.9,46.0177,49.5,,0,0,0,0,1,,,0,0,1,3
Sibi Women Caps,Pharmaceuticals,,2211271515386,,33.9,47.4926,50.0,,0,0,1,0,1,Exp: 05/23,,0,0,1,2
Silverbird Ecptus. oil,Pharmaceuticals,,2212191503415,,23.52,48.8095,35.0,,0,0,1,0,1,Exp: 11/23,,0,0,1,1
Silverzine Cream,Pharmaceuticals,,2212172344259,,10,100,20.0,,0,0,1,0,1,Exp: 04/23,,0,0,1,1
Roll Plaster 4'',Pharmaceuticals,,2211260044453,,23,45.6522,33.5,,0,0,1,0,1,,,0,0,1,3
Ronfit Forte,Pharmaceuticals,,2302262148581,,5.5,81.8182,10.0,,0,0,0,0,1,,,,,,
Rooter Life 750ml,Pharmaceuticals,,2211271440336,,35,40,49.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,2
Salicyclic Acid Ointment,Non-pharmaceuticals,,2211280818041,,13.9,51.0791,21.0,,0,0,1,0,1,Exp: 07/24,,0,0,1,2
Salo Cold Tab / sach,Pharmaceuticals,,2212141531260,,1.1,263.6364,4.0,,0,0,1,0,1,Exp: 07/24,,0,0,1,1
Samalin Cough Syr Adult,Pharmaceuticals,,2212141427228,,13.15,67.3004,22.0,,0,0,1,0,1,Exp: 03/25,,0,0,1,1
Samalin Junr Non Drousy,Pharmaceuticals,,2303192300278,,12.5,44,18.0,,0,0,0,0,1,,,,,,
Samalin Non Drousy Cough Adult,Pharmaceuticals,,2212141428096,,12.4,45.1613,18.0,,0,0,1,0,1,Exp: 07/24,,0,0,1,1
Malin Lozenges,Pharmaceuticals,,2212141541283,,2.85,40.3509,4.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Scimether 15/90 Susp,Pharmaceuticals,,2212191241003,,16.42,40.0731,23.0,,0,0,1,0,1,Exp: 08/23,,0,0,1,1
Scorpion Oil,Pharmaceuticals,,2212191457176,,3.93,103.5623,8.0,,0,0,1,0,1,Exp: 11/24,,0,0,1,1
Scorpion Oint,Pharmaceuticals,,2212191457503,,9,50,13.5,,0,0,1,0,1,Exp: 11/24,,0,0,1,1
Tanzol Tab,Pharmaceuticals,,2212172122550,,4.28,40.1869,6.0,,0,0,1,0,1,Exp: 05/24,,0,0,1,1
Tcp Liquid Antiseptic 200ml,Non-pharmaceuticals,,2211281016279,,73,45.2055,106.0,,0,0,1,0,1,Exp: 10/23,,0,0,1,2
Tears Natural Drop,Pharmaceuticals,,,,55,45.4545,80.0,,0,0,0,0,1,,,,,,
Teedar Syr,Pharmaceuticals,,2211271656058,,14.38,46.0362,21.0,,0,0,1,0,1,Exp: 05/26,,0,0,1,2
Teething Mix - Ecl,Pharmaceuticals,,2211271655389,,14.2,47.8873,21.0,,0,0,1,0,1,Exp: 04/24,,0,0,1,2
Tegretol CR 400MG /tab,Pharmaceuticals,,2212170226472,,5.3,41.5094,7.5,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Tetra Eye Oint 1%,Pharmaceuticals,,2212191406518,,6.18,61.8123,10.0,,0,0,1,0,1,Exp: 12/23,,0,0,1,1
Tiger Tab,Pharmaceuticals,,2212172159112,,5,40,7.0,,0,0,1,0,1,Exp: 10/23,,0,0,1,1
Tiger Delay Spray,Pharmaceuticals,,2212172209299,,48,41.6667,68.0,,0,0,1,0,1,Exp: 07/24,,0,0,1,1
Tot'hema Amp.,Pharmaceuticals,,2212141322226,,5.75,56.5217,9.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Touch and Go Toothache Soln,Pharmaceuticals,,2212180008532,,24,54.1667,37.0,,0,0,1,0,1,Exp: 08/26,,0,0,1,1
Slim Smart Caps 60s,Pharmaceuticals,,2212162124298,,140,45,203.0,,0,0,1,0,1,Exp: 12/23,,0,0,1,1
Speman Tab,Pharmaceuticals,,2211271720179,,126.44,45.5236,184.0,,0,0,1,0,1,Exp: 11/24,,0,0,1,2
Stopkof Syr Formula Adult,Pharmaceuticals,,2212141053069,,15.8,70.8861,27.0,,0,0,1,0,1,Exp: 03/25,,0,0,1,1
Stopkof Children,Pharmaceuticals,,,,17.8,43.2584,25.5,,0,0,0,0,1,,,,,,
Stopkof Cold & Catarrh Syr,Pharmaceuticals,,2212141414419,,17.8,40.4494,25.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
Stopkof Cold & Catarrh Tab,Pharmaceuticals,,2212141540231,,11.76,70.068,20.0,,0,0,1,0,1,Exp: 06/25,,0,0,1,1
Stopkof Dry Cough Adult,Pharmaceuticals,,2212141416130,,20,40,28.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
Stopkof Expectorant Adult,Pharmaceuticals,,2212141050150,,15.8,45.5696,23.0,,0,0,1,0,1,Exp: 05/25,,0,0,1,1
Stopkof Expectorant Infant,Pharmaceuticals,,,,15.8,45.5696,23.0,,0,0,1,0,1,Exp: 05/25,,0,0,1,1
Sudocream 250g,Non-pharmaceuticals,,2211280838421,,99.5,45.7286,145.0,,1,1,1,0,1,Exp: 07/24,,0,0,1,2
Supirocin Oint 15gm,Pharmaceuticals,,2212172346451,,61.43,46.5082,90.0,,0,0,1,0,1,Exp: 12/23,,0,0,1,1
Vit C syr bells 100ml,Pharmaceuticals,,,,15.5,40,0.0,,0,0,0,0,0,,,,,,
Vitane Syrup,Pharmaceuticals,,2211271230302,,92.85,64.7819,153.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,2
Wellman 70+,Pharmaceuticals,,2212162131418,,128.11,44.4072,185.0,,0,0,1,0,1,Exp: 04/24,,0,0,1,1
Wellwoman 50+ caps,Pharmaceuticals,,2302121703074,,157,31.2102,206.0,,0,0,0,0,1,,,,,,
Whizz-Kid Gummies,Pharmaceuticals,,,,100,40,0.0,,0,0,0,0,0,,,,,,
Wormplex 400mg Tab,Pharmaceuticals,,2212172122239,,13,53.8462,20.0,,0,0,1,0,1,Exp: 08/25,,0,0,1,1
Tres Orix Forte 250ml,Pharmaceuticals,,2212141339156,,49,53.0612,75.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
Vagid Cl Pess,Pharmaceuticals,,2212170001444,,24,50,36.0,,0,0,1,0,1,Exp: 09/23,,0,0,1,1
Val Pack Vit E 400iu,Pharmaceuticals,,,,26.88,40,0.0,,0,0,0,0,0,,,,,,
Val Pak Folic Acid 400,Pharmaceuticals,,,,13,40,0.0,,0,0,0,0,0,,,,,,
Venecare 750ml,Pharmaceuticals,,,,25.3,40,0.0,,0,0,0,0,0,,,,,,
Vermox 500mg Tab,Pharmaceuticals,,2212172120020,,17.7,69.4915,30.0,,0,0,1,0,1,Exp: 09/24,,0,0,1,1
Vigorix Forte Caps,Pharmaceuticals,,2212201342553,,10.71,40.056,15.0,,0,0,1,0,1,Exp: 09/23,,0,0,1,1
Vigorix Forte Syr,Pharmaceuticals,,2212141406391,,12.14,40.0329,17.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
Virol Blood Tonic,Pharmaceuticals,,2211271314392,,19.2,45.8333,28.0,,0,0,1,0,1,Exp: 09/23,,0,0,1,2
Viscof D Syr,Pharmaceuticals,,2212141439535,,33.39,43.7556,48.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Viscof S Syr,Pharmaceuticals,,2212141440289,,30.35,58.1549,48.0,,0,0,1,0,1,Exp: 01/24,,0,0,1,1
Viscof Syr  Expectorant,Pharmaceuticals,,2212141439122,,29.61,45.2212,43.0,,0,0,1,0,1,Exp: 05/24,,0,0,1,1
Vit C 1000MG Zinc- Easylife,Pharmaceuticals,,,,45,44.4444,65.0,,0,0,0,0,1,,,,,,
Vitafol Tab,Pharmaceuticals,,,,27.51,45.4017,40.0,,0,0,0,0,1,,,0,0,1,4
X Drive Caps,Pharmaceuticals,,2212172149403,,21.42,40.056,30.0,,0,0,1,0,1,Exp: 01/24,,0,0,1,1
Zentel Tabs 400mg,Pharmaceuticals,,2301221749234,,14,78.5714,25.0,,0,0,0,0,1,,,,,,
Zincofer Caps,Pharmaceuticals,,,,43.05,44.0186,62.0,,0,0,0,0,1,,,,,,
Zincofer Syr,Pharmaceuticals,,2212141315532,,42.1,59.1449,67.0,,0,0,1,0,1,Exp: 08/23,,0,0,1,1
Zinnat Tabs 250mg,Pharmaceuticals,,2212191147442,,13.329,50.0488,20.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Zinnat Tabs 500mg,Pharmaceuticals,,2212191146599,,15.5,54.8387,24.0,,0,0,1,0,1,Exp: 04/24,,0,0,1,1
Zithromax Caps 250mg,Pharmaceuticals,,2212191348269,,140,39.2857,195.0,,0,0,1,0,1,Exp: 11/25,,0,0,1,1
Zithromax Susp 15ml,Pharmaceuticals,,2211271202040,,105,52.381,160.0,,0,0,1,0,1,Exp: 08/23,,0,0,1,2
Zubes Expectorant Syr,Pharmaceuticals,,2212141433045,,24.2,48.7603,36.0,,0,0,1,0,1,Exp: 04/25,,0,0,1,1
Zubes Extra Stong,Pharmaceuticals,,2302121604012,,30.68,40.1565,43.0,,0,0,0,0,1,,,,,,
Zubes Lozenges,Pharmaceuticals,,2212141546202,,1.8,66.6667,3.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
Zudrex Susp,Pharmaceuticals,,2212141258570,,7.85,40.1274,11.0,,0,0,1,0,1,Exp: 10/24,,0,0,1,1
Zulu 100mg Tab,Pharmaceuticals,,2212190857526,,7,42.8571,10.0,,0,0,0,0,1,Exp: 12/24,,0,0,1,1
Zymax Caps 250mg (ECL),Pharmaceuticals,,2212191352136,,16.8,45.8333,24.5,,1,1,1,0,1,Exp: 05/25,,0,0,1,1
Glycerine Roberts 90ml,Pharmaceuticals,,2211252352207,,21.77,46.9913,32.0,,0,0,1,0,1,Exp: 04/25,,0,0,1,3
Glycerine Roberts 30ml,Pharmaceuticals,,2211252352450,,7.14,40.056,10.0,,0,0,1,0,1,Exp: 04/25,,0,0,1,3
Gogynax Cream,Pharmaceuticals,,2212170026133,,12.69,57.6044,20.0,,0,0,1,0,1,Exp: 09/24,,0,0,1,1
Grison syr 125mg/5ml,Pharmaceuticals,,2211271154165,,21.98,45.5869,32.0,,0,0,1,0,1,Exp: 12/24,,0,0,1,2
Gudapet Syr,Pharmaceuticals,,2212141342507,,17.6,47.7273,26.0,,0,0,1,0,1,Exp: 11/24,,0,0,1,1
Gv Paint,Pharmaceuticals,,,,1.8,40,0.0,,0,0,0,0,0,,,,,,
Novafulvin susp,Pharmaceuticals,,2211271152437,,16.42,40.0731,23.0,,0,0,1,0,1,Exp: 10/24,,0,0,1,3
Gyno Mycolex Pess 400mg,Pharmaceuticals,,2212191537021,,44,47.7273,65.0,,0,0,1,0,1,Exp: 07/24,,0,0,1,1
Gypron plus syr,Pharmaceuticals,,2212141345225,,9.28,40.0862,13.0,,0,0,1,0,1,Exp: 01/23,,0,0,1,1
Haemoforte Syr 200ml,Pharmaceuticals,,2212141335363,,40,40,56.0,,0,0,1,0,1,Exp: 11/23,,0,0,1,1
Heamoglobin Syr Ayrto,Pharmaceuticals,,,,6.25,40,0.0,,0,0,0,0,0,,,,,,
Gacet 1g Supp,Pharmaceuticals,,2212172116115,,21.42,40.056,30.0,,0,0,1,0,1,Exp: 01/24,,0,0,1,1
Galvus Met 50/1000mg,Pharmaceuticals,,2212190814178,,7.63,31.0616,10.0,,0,0,1,0,1,Exp: 02/23,,0,0,1,1
Gana Balm B/s,Pharmaceuticals,,,,19.7,40,0.0,,0,0,0,0,0,,,,,,
Gana Balm s/s,Pharmaceuticals,,2212191516057,,8.2,46.3415,12.0,,0,0,1,0,1,Exp: 11/23,,0,0,1,1
Gastrone Plus Susp 200ml,Pharmaceuticals,,2211260241524,,26.8,45.5224,39.0,,0,0,1,0,1,Exp: 03/25,,0,0,1,3
Gastrone Tab,Pharmaceuticals,,2211271141271,,2,150,5.0,,0,0,1,0,1,Exp: 12/24,,0,0,1,5
Gauze Bandage 6'',Pharmaceuticals,,2305131942587,,2.3,117.3913,5.0,,0,0,0,0,1,,,,,,
Gaviscon Double Action Tab,Pharmaceuticals,,2503090308554,,5.7,40.3509,8.0,,0,0,0,0,1,,,,,,
Gaviscon Peppermint Tab,Pharmaceuticals,,2211260233406,,3.5,42.8571,5.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,2
Gebedol Forte,Pharmaceuticals,,2212180032179,,5.11,56.5558,8.0,,0,0,1,0,1,Exp: 09/24,,0,0,1,1
Gen-M 180/1080 Susp,Pharmaceuticals,,2212191242482,,21.42,40.056,30.0,,0,0,1,0,1,Exp: 09/24,,0,0,1,1
Gent Eye/ear - Tobinco,Pharmaceuticals,,,,1.98,40,0.0,,0,0,0,0,0,,,,,,
Ginseng Syr,Pharmaceuticals,,,,7.99,40,0.0,,0,0,0,0,0,,,,,,
Givers Koo Caps,Pharmaceuticals,,2211271734121,,55,45.4545,80.0,,0,0,1,0,1,Exp: 08/23,,1,0,1,2
Givers Power Caps,Pharmaceuticals,,2211271732387,,57.47,45.2932,83.5,,0,0,1,0,1,Exp: 01/24,,0,0,1,2
Hi Lady Wash,Pharmaceuticals,,2211271943059,,35,45.7143,51.0,,0,0,1,0,1,Exp: 11/24,,0,0,1,2
Hilderm-CH Cream,Pharmaceuticals,,2212172341067,,21.4,41,30.174,,0,0,1,0,1,Exp: 08/23,,0,0,1,1
Honeykof Garlic Syr,Pharmaceuticals,,2212141442283,,21.8,60.5505,35.0,,0,0,1,0,1,Exp: 05/24,,0,0,1,1
Hostan 250mg,Pharmaceuticals,,2212190904107,,8.5,41.1765,12.0,,0,0,1,0,1,Exp: 08/24,,0,0,1,1
Huichun Caps,Pharmaceuticals,,2211271633257,,44,44.3182,63.5,,0,0,1,0,1,Exp: 07/24,,0,0,1,3
Icthammol,Pharmaceuticals,,,,13.6,40,0.0,,0,0,0,0,0,,,,,,
Ideos Tab,Pharmaceuticals,,2212162325008,,7.4,-32.4324,5.0,,0,0,1,0,1,Exp: 10/23,,0,0,1,1
Imboost Herbal Mixture,Pharmaceuticals,,2211271535445,,22.5,55.5556,35.0,,0,0,1,0,1,Exp: 10/24,,0,0,1,2
Immunace Caps,Pharmaceuticals,,2212162253271,,124.62,45.2415,181.0,,0,0,1,0,1,Exp: 09/23,,0,0,1,1
Infa-V Wash,Pharmaceuticals,,2211271946500,,25,48,37.0,,0,0,1,0,1,Exp: 12/22,,0,0,1,4
Infa -V Oint,Pharmaceuticals,,2212191533047,,39.8,45.7286,58.0,,0,0,1,0,1,Exp: 11/23,,0,0,1,1
Infa-V Pess,Pharmaceuticals,,2212191535027,,38,46.0526,55.5,,0,0,1,0,1,Exp: 12/23,,0,0,1,1
Jarifan 2 Caps,Pharmaceuticals,,2212141346253,,15,40,21.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Jarifan-2 Syr,Pharmaceuticals,,2212201244505,,11.4,84.2105,21.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Jet Inhaler 6s,Pharmaceuticals,,,,12,40,0.0,,0,0,0,0,0,,,,,,
Kamaclox Mouthwash,Non-pharmaceuticals,,2211281008540,,28.55,47.1103,42.0,,0,0,1,0,1,Exp: 04/25,,0,0,1,2
Kefrox 500mg Tabs,Pharmaceuticals,,2301082209137,,3.5,57.1429,5.5,,0,0,0,0,1,,,0,0,1,20
Kefrox Susp,Pharmaceuticals,,2211260608341,,20,45,29.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,3
Kidics Multivitamin Syr,Pharmaceuticals,,2212140956224,,27,40.7407,38.0,,0,0,1,0,1,Exp: 09/23,,0,0,1,1
Kidivite Drops,Pharmaceuticals,,,,12.8,40,0.0,,0,0,0,0,0,,,,,,
Kidivite Child 100ml,Pharmaceuticals,,2211271310295,,32,-53.125,15.0,,0,0,1,0,1,Exp: 08/23,,0,0,1,3
Kiss Condom,Pharmaceuticals,,2212172152397,,4,150,10.0,,0,0,1,0,1,Exp: 07/25,,0,0,1,1
Koffex Adult Cough,Pharmaceuticals,,2212141441125,,12.95,54.4402,20.0,,0,0,1,0,1,Exp: 08/25,,0,0,1,1
Koffex Junior,Pharmaceuticals,,2211271306229,,10.7,49.5327,16.0,,0,0,1,0,1,Exp: 07/24,,0,0,1,2
Koflet Syr,Pharmaceuticals,,2212141446205,,41.5,46.988,61.0,,0,0,1,0,1,Exp: 12/24,,0,0,1,1
Kofof Adult,Pharmaceuticals,,2212141117143,,13.3,42.8571,19.0,,0,0,1,0,1,Exp: 10/23,,0,0,1,1
Kofof Baby,Pharmaceuticals,,2212141055353,,13.9,43.8849,20.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Kofof Cough Syrup Child 12+,Pharmaceuticals,,2212201152251,,5,200,15.0,,0,0,1,0,1,Exp: 10/23,,0,0,1,1
K-Y Jelly 50g,Pharmaceuticals,,2212172216020,,42.5,52.9412,65.0,,0,0,1,0,1,Exp: 01/24,,0,0,1,1
Lactulose 300ml,Pharmaceuticals,,2211260539317,,117,45.2991,170.0,,0,0,1,0,1,Exp: 05/24,,0,0,1,3
Lawson Herbal,Pharmaceuticals,,2211271346409,,13.57,40.0147,19.0,,0,0,1,0,1,Exp: 09/23,,0,0,1,2
Leena Caps,Pharmaceuticals,,2212141504516,,7.84,53.0612,12.0,,0,0,1,0,1,Exp: 01/25,,0,0,1,1
Levo-Denk 500mg Tab,Pharmaceuticals,,2212191050438,,14,42.8571,20.0,,0,0,1,0,1,Exp: 01/23,,0,0,1,15
Magacid Susp 200ml,Pharmaceuticals,,2211260240107,,16.2,54.321,25.0,,0,0,1,0,1,Exp: 05/25,,0,0,1,3
Magacid Tabs,Pharmaceuticals,,2211271140243,,2.4,66.6667,4.0,,0,0,1,0,1,Exp: 12/25,,0,0,1,5
Malacare 500ml,Pharmaceuticals,,,,17.5,40,0.0,,0,0,0,0,0,,,,,,
Malafan Tab,Pharmaceuticals,,2212191239253,,5.7,40.3509,8.0,,0,0,1,0,1,Exp: 11/23,,0,0,1,1
Malar-2 Forte 40/240 Tab,Pharmaceuticals,,2212191237150,,12.85,40.0778,18.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Malar-2  DS 80/480 Tab,Pharmaceuticals,,2212191235347,,19.8,51.5152,30.0,,0,0,1,0,1,Exp: 08/23,,0,0,1,1
Malar-2 20/120 Susp,Pharmaceuticals,,2212191248408,,19.8,46.4646,29.0,,0,0,1,0,1,Exp: 02/24,,0,0,1,1
Malaria Test Kts Oscar,Pharmaceuticals,,,,4.5,40,0.0,,0,0,0,0,0,,,,,,
Malin Syr Adult,Pharmaceuticals,,2212141438293,,10,50,15.0,,0,0,1,0,1,Exp: 12/23,,0,0,1,1
Malin Cough Baby Syr,Pharmaceuticals,,2212141302150,,16.17,48.423,24.0,,0,0,1,0,1,Exp: 12/23,,0,0,1,1
Malin Baby Plus Syr,Pharmaceuticals,,2212141104457,,8.57,40.0233,12.0,,0,0,1,0,1,Exp: 05/23,,0,0,1,1
Malin Junior,Pharmaceuticals,,2212141103238,,16.7,46.7066,24.5,,0,0,1,0,1,Exp: 07/24,,0,0,1,1
Samalin Lozenges,Pharmaceuticals,,2212141542365,,3.21,40.1869,4.5,,0,0,1,0,1,Exp: 05/25,,0,0,1,1
Mame Dagomba S/s,Pharmaceuticals,,,,4.7,40,0.0,,0,0,0,0,0,,,,,,
Maxmox 250mg Caps,Pharmaceuticals,,2212191110064,,3.3,81.8182,6.0,,0,0,1,0,1,Exp: 01/24,,0,0,1,1
Maxmox 500mg Caps,Pharmaceuticals,,2212191059073,,11.88,68.3502,20.0,,0,0,1,0,1,Exp: 03/24,,0,0,1,1
Maxmox Susp,Pharmaceuticals,,2211271221201,,8,50,12.0,,0,0,1,0,1,Exp: 04/24,,0,0,1,3
Medglobin Syr,Pharmaceuticals,,2212141321342,,47.14,40.0085,66.0,,0,0,1,0,1,Exp: 12/23,,0,0,1,1
Medical Ice Cool Cream,Pharmaceuticals,,2212191507116,,10,40,14.0,,0,0,1,0,1,Exp: 03/25,,0,0,1,1
Menopace Caps,Pharmaceuticals,,2212162248284,,86.42,45.7996,126.0,,0,0,1,0,1,Exp: 11/23,,0,0,1,1
Mentat Syr 100ml,Pharmaceuticals,,2211271538521,,47.8,40.1674,67.0,,0,0,1,0,1,Exp: 07/24,,0,0,1,2
Mentat Tab,Pharmaceuticals,,,,68.37,46.263,100.0,,0,0,0,0,1,,,,,,
Menthodex Cough Syr 100ml,Pharmaceuticals,,2212141443396,,35.7,45.6583,52.0,,0,0,1,0,1,Exp: 02/25,,0,0,1,1
Menthodex Cough Syr 200ml,Pharmaceuticals,,2212141444157,,42,40.4762,59.0,,0,0,1,0,1,Exp: 05/25,,0,0,1,1
Mist Pot Cit 180ml (Rokmar),Pharmaceuticals,,2212172127197,,5,40,7.0,,0,0,1,0,0,Exp: 02/24,,0,0,1,1
Mist Sennaco 180ml,Pharmaceuticals,,2211260616308,,5,100,10.0,,0,0,1,0,1,Exp: 05/24,,0,0,1,3
Mothercare Gripe Water,Pharmaceuticals,,2211260256108,,14.28,96.0784,28.0,,0,0,1,0,1,Exp: 05/24,,0,0,1,3
Motilium Tab 10mg,Pharmaceuticals,,2212172040168,,2.1,42.8571,3.0,,0,0,1,0,1,Exp: 09/24,,0,0,1,1
Multimino Syrup,Pharmaceuticals,,2212141356191,,18.5,40.5405,26.0,,0,0,1,0,1,Exp: 12/12,,0,0,1,1
